propertyid,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon,gift
2887744,37.777107,-122.44296,3,2.0,664.38,99,10,10,10,10,10,10,24.75,24.25,22.75,18.666666,21.0,26.333334,25.666666,26.5,20.75,24.5,18.5,22.0,44,0
17942523,37.928638,-122.30021,0,1.0,89.25,99,10,10,10,10,10,10,26.0,27.0,14.0,24.0,28.0,29.0,30.0,30.0,29.0,31.0,21.0,25.0,13,0
2482884,37.744972,-122.42876,1,1.0,84.550003,98,10,10,10,10,10,10,9.5,13.25,13.0,11.0,20.0,30.0,31.0,19.5,19.5,15.5,7.0,22.0,30,0
295240,37.762672,-122.43919,1,1.0,296.89001,98,10,10,10,10,10,10,18.0,17.5,18.75,15.666667,22.0,18.666666,17.666666,12.5,13.75,18.0,14.0,11.5,43,0
14013703,37.836067,-122.20693,1,1.5,61.490002,99,10,10,10,10,10,10,11.0,11.0,12.5,17.0,8.0,16.0,21.0,16.5,12.0,17.0,11.0,10.0,19,0
9682399,37.821583,-122.25159,2,1.0,205.61,100,10,10,10,10,10,10,2.0,7.5,6.6666665,0.0,13.0,27.5,27.5,25.0,17.0,29.0,9.0,11.333333,23,1
17585947,37.778446,-122.50031,1,1.5,117.34,99,10,10,10,10,10,10,26.0,24.0,15.5,24.0,22.0,21.0,15.0,8.0,25.0,30.0,24.0,8.0,13,0
10890514,37.804897,-122.26875,2,2.0,195.57001,94,9,10,9,10,10,9,9.5,18.0,16.0,9.5,24.5,11.5,19.0,28.5,22.5,24.0,11.5,16.0,22,1
2557977,37.749916,-122.40822,1,1.0,133.92,100,10,10,10,10,10,10,15.75,17.5,11.25,16.666666,16.5,14.333333,15.666667,26.333334,14.333333,20.0,13.5,16.0,41,0
2748298,37.771065,-122.42949,1,1.0,97.080002,91,10,9,8,10,10,9,18.0,15.666667,17.0,15.666667,23.666666,22.333334,24.666666,24.75,23.75,22.25,11.0,15.0,41,0
5653273,37.551563,-121.93729,1,2.0,69.220001,94,10,9,9,10,10,10,0.0,0.0,0.0,1.5,11.5,6.6666665,14.333333,0.33333334,2.0,2.0,3.0,0.0,25,0
1101553,37.836185,-122.2495,0,1.0,114.23,98,10,10,10,10,10,10,9.0,23.0,22.0,9.333333,6.5,7.0,20.0,23.0,14.0,20.0,14.666667,6.0,30,0
11244028,37.904205,-122.57014,8,5.0,2159.77,95,10,9,9,10,10,9,0.0,6.0,3.0,11.0,2.0,9.0,13.0,12.0,4.0,4.5,11.0,10.0,23,1
1633225,37.725452,-122.41889,1,1.0,70.279999,89,9,9,9,10,9,9,9.25,5.6666665,10.75,8.666667,6.0,11.5,15.0,16.5,13.5,14.5,15.0,6.3333335,30,0
17379706,37.830738,-122.25585,1,1.0,105.39,99,10,10,10,10,10,10,25.0,24.0,21.5,9.0,5.0,25.0,31.0,27.0,28.0,29.0,20.0,25.0,13,0
17765184,37.691223,-122.49144,1,1.0,72.849998,97,10,10,10,10,9,10,30.0,26.0,15.5,5.0,21.0,24.0,26.0,29.0,29.0,22.0,14.0,23.0,13,0
7841354,37.790421,-122.19021,2,1.0,129.98,98,10,10,10,10,9,10,16.0,18.333334,16.0,10.5,27.0,17.0,10.5,17.0,17.0,19.333334,20.333334,18.666666,32,0
9433467,37.751717,-122.4178,1,1.0,143.37,92,10,9,9,10,9,9,27.5,17.0,19.5,22.5,25.5,27.0,14.0,6.0,29.0,17.0,7.0,17.5,20,1
5107728,37.531075,-122.51497,1,1.0,196.27,99,10,10,10,10,10,10,7.5,9.5,12.25,14.0,13.666667,16.666666,21.333334,14.333333,16.0,14.666667,13.0,13.0,39,0
4875549,37.775997,-122.42963,1,1.0,145.0,99,10,10,10,10,10,9,3.0,1.3333334,1.6666666,0.5,7.0,2.0,1.0,2.0,0.0,0.0,3.5,0.0,23,0
4776323,37.920143,-122.30054,1,1.0,160.97,99,10,10,10,10,10,10,20.5,19.5,19.5,17.333334,23.0,25.666666,22.0,26.333334,16.666666,25.666666,14.5,12.25,41,0
8195090,37.753777,-122.44197,0,1.0,135.0,98,10,10,10,10,10,10,12.666667,23.333334,26.0,27.0,21.0,29.0,27.0,28.5,27.0,27.0,19.5,23.0,27,0
11376984,37.788788,-122.4063,1,1.0,196.16,88,9,10,9,10,9,10,6.0,6.0,7.5,4.0,5.0,9.0,15.0,13.0,4.0,4.0,1.0,1.0,14,1
6245777,37.880898,-122.28046,1,1.0,103.29,97,10,10,10,10,10,10,23.5,26.0,20.5,24.0,28.666666,27.0,30.666666,18.666666,16.0,24.5,24.0,21.5,29,0
15866095,37.789204,-122.41381,1,1.0,251.62,100,10,10,10,10,9,9,23.5,19.0,22.0,24.0,26.0,21.0,21.0,26.0,19.0,27.0,18.0,22.0,17,1
1015558,37.799988,-122.42501,1,1.0,247.53,100,10,10,10,10,10,10,5.5,1.0,0.0,6.0,19.0,10.0,23.0,8.0,3.0,2.0,8.0,4.5,17,1
9760253,37.765503,-122.39481,0,2.0,166.07001,92,10,9,9,10,9,9,11.0,16.5,13.5,16.0,26.5,27.0,25.0,25.5,18.5,19.5,5.0,9.0,26,1
5445860,38.017635,-122.28793,0,1.0,101.62,100,10,10,10,10,10,10,10.666667,18.25,18.0,17.666666,22.0,25.0,26.333334,25.666666,19.333334,24.333334,8.666667,9.0,38,0
15465170,37.743534,-122.42171,0,1.0,1230.0,100,10,10,10,10,10,10,2.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,16,1
7021422,37.509987,-122.26498,1,1.0,77.160004,98,10,10,10,10,10,10,13.666667,12.666667,18.0,12.0,20.5,26.0,25.0,23.666666,17.333334,18.666666,12.666667,17.666666,32,0
4445941,37.903248,-122.27023,3,2.0,267.28,99,10,10,9,10,10,10,3.5,4.25,5.0,8.5,14.0,9.666667,6.3333335,10.0,2.6666667,0.0,7.5,8.5,35,0
15287794,37.780167,-122.40789,1,1.0,278.53,92,10,10,10,10,9,9,19.5,25.0,16.5,17.0,20.0,23.0,27.0,21.0,20.0,15.0,20.0,20.0,17,1
3811916,37.756557,-122.43436,1,1.0,137.62,96,10,10,10,10,10,10,27.0,25.75,28.75,24.666666,30.333334,28.0,27.0,22.75,29.0,29.25,19.0,22.75,43,0
11221864,37.837864,-122.28258,1,1.0,82.559998,97,10,10,10,10,9,10,29.0,13.0,12.0,21.0,26.0,25.5,19.0,22.5,13.0,23.0,27.5,16.0,23,0
71074,37.880112,-122.27486,1,1.0,175.0,100,10,10,10,10,10,10,0.0,1.75,2.25,0.0,5.0,4.5,0.0,0.0,0.75,6.0,1.25,0.5,42,0
5146543,37.845539,-122.28525,1,1.0,82.379997,97,10,10,10,10,9,10,11.333333,23.0,19.75,15.0,24.666666,24.0,18.333334,27.333334,18.333334,16.5,18.5,21.666666,34,0
18095286,37.945377,-122.31205,3,1.0,170.48,96,10,10,10,10,9,10,24.0,16.0,17.0,8.0,21.0,22.0,26.0,23.0,23.0,24.0,16.0,22.0,12,1
14452358,37.75296,-122.50646,2,1.0,299.81,98,10,10,10,10,10,10,18.5,19.0,19.5,27.0,20.0,17.0,27.0,13.5,16.5,12.5,8.5,11.0,20,1
5420651,37.749493,-122.40627,1,1.5,76.330002,91,9,9,9,10,9,9,4.0,9.666667,18.0,20.666666,22.333334,13.0,16.333334,26.0,18.333334,19.0,17.0,2.5,32,0
1020518,37.93671,-122.33482,1,1.0,74.300003,98,10,10,10,10,9,10,17.666666,19.0,23.5,28.0,30.333334,29.333334,27.666666,26.5,18.333334,31.0,22.666666,19.666666,37,0
11679962,37.84597,-122.23989,3,3.0,553.15997,100,10,10,10,10,10,10,3.5,1.5,1.3333334,11.0,9.5,7.0,6.5,7.5,5.0,12.0,8.5,3.0,25,1
6749412,37.760338,-122.40525,1,1.0,234.89,95,10,10,10,10,10,9,24.0,14.333333,25.333334,27.0,25.0,10.0,22.0,24.666666,18.0,27.333334,20.0,21.0,34,1
4526608,37.734299,-122.38795,1,1.0,118.55,94,10,10,9,10,8,9,24.75,20.25,26.25,22.0,26.666666,25.0,27.333334,26.333334,26.333334,19.0,15.75,15.25,42,0
16173016,37.761482,-122.40926,1,1.0,257.28,99,10,10,10,10,10,10,19.5,24.0,20.5,12.0,17.0,13.0,24.0,24.0,27.0,28.0,11.0,14.5,16,1
18024213,37.785973,-122.42348,1,1.0,260.17999,94,10,10,10,9,10,9,18.0,15.0,20.0,0.0,2.0,12.0,19.0,25.0,20.0,23.0,15.0,11.0,12,1
14286081,37.502148,-121.92892,1,1.0,50.59,82,8,9,8,9,9,9,4.0,12.0,10.0,10.0,18.0,17.0,7.0,8.0,3.5,17.0,7.0,0.0,15,0
15098962,37.651829,-122.47673,1,1.0,75.910004,97,10,10,10,10,9,10,1.5,4.5,12.0,1.0,14.0,13.0,21.0,19.0,7.0,2.5,1.0,3.0,19,0
13860748,37.62685,-122.04613,1,1.0,44.52,99,10,10,10,10,10,10,20.5,22.5,5.5,16.0,3.0,28.0,10.5,24.0,10.0,15.0,9.5,25.5,21,0
1990774,37.764542,-122.16374,1,2.0,55.139999,84,10,9,9,10,7,9,2.5,11.0,8.666667,21.5,27.5,13.333333,31.0,18.0,14.666667,23.333334,15.25,10.0,32,0
15132100,37.790092,-122.40629,1,1.0,133.67,86,9,9,9,10,10,9,26.0,23.0,24.5,27.0,25.0,26.0,27.0,31.0,16.5,27.5,14.0,18.5,19,0
14472073,37.794552,-122.24918,3,1.0,177.53,95,10,9,9,10,9,9,20.0,16.0,21.0,24.0,23.0,22.0,24.0,19.0,26.5,26.5,16.5,18.0,20,1
3029597,37.797039,-122.43732,1,1.5,120.76,97,10,10,10,10,10,9,2.0,8.5,10.25,11.0,15.0,17.333334,17.0,16.0,12.333333,9.0,0.5,4.75,41,0
6901639,37.875519,-122.27418,1,1.0,117.66,98,10,10,10,10,10,10,23.0,27.333334,28.333334,26.0,22.5,29.0,21.0,26.0,19.5,21.666666,25.0,24.666666,32,0
11068769,37.859161,-122.25026,1,1.0,115.17,90,9,9,9,10,10,9,13.0,11.0,10.0,10.0,15.5,24.5,19.0,22.5,26.5,16.0,21.0,4.5,22,0
13592662,37.830944,-122.20777,1,1.0,126.23,94,10,10,10,10,10,10,7.5,0.0,7.0,14.0,21.0,12.0,19.0,16.0,14.0,4.0,21.0,3.5,16,0
14686922,37.759506,-122.4981,2,1.0,301.69,100,10,10,10,10,10,10,26.0,21.0,29.5,23.0,31.0,26.0,31.0,15.5,23.0,11.0,25.0,16.0,20,1
516898,38.106689,-122.86893,3,2.0,400.20999,97,10,10,9,10,10,9,8.333333,9.0,12.0,13.333333,16.666666,14.333333,15.666667,9.5,10.666667,13.0,8.666667,7.5,38,1
13439459,37.957081,-122.34542,1,0.5,135.0,98,10,10,10,10,8,10,0.0,0.0,1.0,0.0,4.0,8.5,12.5,28.0,30.0,4.0,0.0,0.0,15,0
4874273,37.576481,-122.39743,1,1.0,90.0,99,10,10,10,10,10,10,2.75,1.25,3.0,3.6666667,1.0,4.5,5.0,11.0,11.666667,4.6666665,6.3333335,4.25,36,0
6004953,37.764568,-122.47102,1,1.0,145.67,79,10,9,7,9,9,7,3.0,0.5,1.5,7.3333335,5.3333335,2.6666667,5.6666665,7.0,6.5,11.5,7.5,0.5,28,0
3441719,37.717003,-122.46735,1,1.0,57.369999,80,9,9,7,9,9,8,13.5,12.75,18.0,25.666666,24.333334,23.333334,24.333334,20.5,19.25,25.0,3.5,8.75,44,0
17941076,37.640442,-122.4369,2,1.0,131.92999,90,10,9,9,10,9,9,2.0,19.0,12.5,2.0,24.0,27.0,24.0,31.0,27.0,19.0,12.0,5.0,13,1
1566931,37.80249,-122.42953,1,1.0,81.0,98,10,10,10,10,10,10,8.0,6.3333335,19.666666,8.0,5.0,12.5,10.0,10.0,21.5,23.0,27.0,11.0,23,0
14056377,37.602779,-122.39442,0,1.0,119.59,80,10,8,10,10,10,10,0.5,7.5,3.0,0.0,0.0,4.0,1.0,1.0,7.0,3.0,0.5,0.0,21,0
11205878,37.810482,-122.28115,1,1.0,43.259998,92,9,10,10,9,9,9,26.0,23.0,14.5,28.0,28.0,27.0,28.0,29.0,27.0,28.0,26.0,29.0,13,0
6765802,37.759872,-122.48476,1,1.0,81.089996,89,9,10,9,10,10,9,21.0,16.0,29.0,27.0,28.0,27.0,31.0,30.0,26.0,9.5,20.5,21.0,17,0
9261548,37.727707,-122.44015,3,2.0,373.07001,98,10,10,10,10,9,10,10.333333,7.6666665,10.0,1.0,3.0,11.0,19.5,28.0,10.0,11.0,4.6666665,8.666667,29,1
664307,37.752914,-122.41875,1,1.0,109.9,92,10,9,9,10,10,9,19.0,18.5,19.75,19.666666,22.333334,24.333334,27.666666,26.5,27.25,25.0,16.75,16.75,44,0
5174226,37.909344,-122.6842,1,1.0,162.17999,92,10,10,9,10,10,9,1.75,3.5,4.0,9.666667,10.333333,11.0,12.666667,11.666667,8.0,2.6666667,6.3333335,6.0,39,0
548227,37.844734,-122.25115,2,1.5,181.08,96,10,10,10,9,10,9,4.0,10.0,23.0,11.0,16.0,10.5,22.5,16.0,8.5,14.0,14.0,9.5,18,1
11829124,37.728455,-122.42327,1,1.0,93.580002,96,10,10,10,10,9,9,6.5,4.5,10.5,12.0,7.0,29.0,22.0,16.0,11.5,14.5,14.5,9.0,22,0
10043166,37.764828,-122.45132,3,2.0,418.38,97,10,10,9,10,10,9,15.5,10.333333,23.0,21.5,17.5,27.5,30.5,29.5,2.0,30.0,3.0,0.0,23,1
8537490,37.458267,-122.18662,1,1.5,118.9,95,10,10,10,10,10,10,9.666667,14.666667,21.666666,28.0,27.0,17.5,29.0,14.0,16.0,16.666666,11.333333,6.0,29,0
17032122,37.603386,-122.39011,1,2.0,68.199997,97,10,10,10,10,10,10,25.0,27.0,24.5,25.0,31.0,30.0,31.0,31.0,30.0,31.0,28.0,19.0,13,0
1156598,37.978775,-122.56992,2,2.0,343.32999,100,10,10,10,8,10,10,1.75,0.5,2.0,2.6666667,0.66666669,0.0,0.33333334,8.333333,0.0,1.0,7.0,1.75,36,0
1743201,37.773972,-122.44226,1,1.5,98.779999,99,10,10,10,10,10,10,13.75,12.75,19.0,18.333334,15.666667,18.666666,22.666666,27.666666,22.0,17.25,14.0,13.25,42,0
10840593,37.739902,-122.41746,1,1.0,188.7,93,10,9,10,10,10,9,24.5,19.0,23.666666,21.5,27.0,28.0,29.0,27.5,29.0,28.0,21.5,22.5,26,1
1984723,37.53125,-122.51779,0,1.0,359.17001,85,9,9,8,9,10,8,0.0,2.3333333,2.6666667,3.6666667,6.0,5.3333335,9.333333,9.333333,4.0,4.0,4.6666665,0.0,36,1
13865650,37.810711,-122.26007,2,2.0,231.16,92,10,9,9,10,10,9,20.5,18.5,13.5,19.0,20.0,25.0,12.0,29.0,25.0,17.5,19.0,17.0,21,1
14031262,37.822075,-122.27175,1,1.5,62.009998,100,10,10,10,10,9,10,0.0,3.0,0.0,19.0,19.0,6.0,11.5,8.5,30.0,1.0,0.0,0.0,14,0
16254935,37.865852,-122.28259,1,1.0,78.43,99,10,10,10,10,10,10,28.0,14.5,18.5,23.0,25.0,10.0,22.0,10.0,25.0,20.0,11.0,3.0,16,0
7133610,37.984184,-122.52253,1,1.0,75.0,95,10,10,10,10,10,10,6.5,5.0,8.333333,0.5,11.0,26.0,24.666666,18.666666,6.6666665,21.0,11.5,3.5,30,0
3582718,37.867481,-122.29646,2,1.5,205.78999,97,10,10,10,10,9,9,19.25,26.0,24.0,19.0,27.0,20.666666,28.666666,27.5,23.0,26.666666,21.0,16.25,35,1
1308317,37.894379,-122.2858,2,1.0,160.53,90,10,9,8,10,10,9,3.5,6.75,5.5,5.0,11.0,10.666667,20.666666,16.0,7.0,10.0,6.5,7.25,42,0
13709951,37.77914,-122.45496,1,1.0,148.5,69,9,8,6,9,9,6,0.0,0.0,8.0,8.0,9.0,6.5,6.0,7.0,5.0,5.0,0.0,1.0,15,0
13340873,38.007423,-122.50282,1,2.0,182.84,98,10,10,10,10,10,10,21.0,21.0,28.5,29.0,27.0,19.0,29.5,30.0,27.0,24.0,20.0,23.0,22,0
15270469,37.736786,-122.43864,1,1.0,113.17,99,10,9,10,10,10,10,6.5,7.0,12.0,0.0,0.0,3.0,8.0,14.0,19.0,18.0,23.0,10.0,15,0
10996020,37.897373,-122.29885,1,1.0,51.09,96,10,10,9,10,10,9,5.0,11.5,10.333333,1.5,10.5,2.5,0.0,9.0,29.0,17.0,8.5,13.0,22,0
4614763,37.753006,-122.40405,1,1.0,217.85001,98,10,10,10,10,9,10,28.75,27.0,30.25,28.0,29.666666,28.0,30.0,30.333334,27.0,22.5,17.75,24.25,42,0
84782,37.858326,-122.58321,1,1.0,288.82999,97,10,10,10,10,10,9,13.75,11.75,19.0,17.333334,19.333334,14.666667,13.0,14.75,11.5,13.0,16.5,13.5,44,0
5998790,37.740112,-122.41993,1,1.0,99.360001,95,10,10,9,10,10,9,12.0,15.0,20.333334,19.5,25.0,30.0,18.0,5.5,23.0,12.0,13.333333,10.333333,30,0
11018668,37.543148,-122.23849,1,1.0,90.75,100,10,10,10,10,10,10,0.0,0.0,0.0,8.0,7.5,8.5,10.5,12.0,8.0,5.0,1.0,0.0,21,0
15398275,37.88224,-122.52664,1,1.0,149.03999,96,10,10,10,10,10,10,26.5,10.0,24.5,24.0,22.0,21.0,29.0,26.0,24.0,21.0,19.5,15.0,18,0
13318241,37.791523,-122.40643,1,1.0,158.47,82,10,10,8,10,9,8,6.0,9.0,5.0,8.0,19.0,16.0,30.0,18.0,15.0,4.0,0.0,1.0,13,1
746079,37.760635,-122.44617,1,1.5,121.56,96,10,10,10,10,10,9,21.25,22.75,23.0,23.666666,27.0,26.333334,29.333334,29.0,28.0,26.5,24.25,26.0,44,0
9798538,37.840019,-122.257,1,1.0,198.58,98,10,10,10,10,10,10,13.333333,28.0,23.666666,9.5,21.5,16.0,25.5,19.0,3.5,14.5,14.0,18.333334,28,0
16530282,37.765709,-122.46589,1,1.0,108.23,76,9,9,6,8,9,9,4.5,15.0,10.0,4.0,6.0,10.0,30.0,16.0,10.0,26.0,28.0,19.0,13,1
16351609,37.777649,-122.28337,1,1.0,143.86,95,10,10,9,10,10,10,9.5,8.5,23.0,17.0,22.0,22.0,30.0,22.0,7.0,12.0,17.0,11.0,16,1
5067195,37.909519,-122.68537,1,1.0,186.50999,94,9,10,10,9,10,9,6.75,8.0,12.75,9.333333,11.666667,18.666666,19.0,15.666667,14.333333,19.0,13.333333,14.666667,39,0
13365450,37.802563,-122.27894,1,2.0,65.0,87,9,9,8,10,8,9,12.0,13.0,27.0,5.0,17.0,19.0,27.0,27.0,25.0,16.0,9.0,10.0,14,1
3050160,37.837082,-122.26902,4,3.0,281.72,93,9,9,10,9,9,9,9.333333,9.333333,8.5,4.3333335,7.0,11.5,17.0,9.0,2.0,12.5,12.5,11.666667,29,1
10594703,37.777565,-122.41164,1,1.0,120.67,99,10,10,10,10,10,10,5.0,16.0,13.5,29.0,22.0,16.5,21.0,22.0,25.0,20.0,10.0,12.0,22,0
4386823,37.910805,-122.27961,1,1.0,66.550003,94,10,10,10,10,10,10,4.0,1.25,3.25,4.6666665,3.5,0.5,4.0,19.5,5.6666665,6.0,3.5,0.66666669,36,0
17281993,37.803486,-122.25143,0,1.0,114.96,99,10,10,10,10,10,10,12.0,20.0,13.0,24.0,27.0,17.0,28.0,21.0,23.0,28.0,21.0,16.0,13,0
5749969,37.746876,-122.40527,1,1.0,155.22,82,9,9,8,9,9,8,14.5,18.0,0.66666669,4.6666665,13.333333,19.666666,16.666666,14.0,16.0,19.0,14.0,8.0,33,1
7970315,37.903275,-122.03437,2,1.0,86.25,98,10,10,10,10,10,10,26.0,18.0,16.0,24.0,31.0,3.0,0.0,20.0,18.5,29.0,21.5,27.0,19,0
7181467,37.731037,-122.44225,1,1.0,71.980003,89,10,10,9,9,10,10,3.3333333,2.0,2.0,11.5,28.5,3.5,7.6666665,22.333334,10.666667,16.0,7.6666665,9.666667,29,0
4937815,37.836155,-122.18794,3,2.0,236.67,94,10,10,9,10,9,9,20.5,20.0,22.25,22.666666,24.0,22.0,28.333334,25.666666,22.0,19.333334,23.0,15.25,40,0
16780601,37.83321,-122.21391,1,1.0,89.290001,98,10,10,10,10,10,10,21.0,28.0,19.0,12.0,24.0,24.0,27.0,30.0,26.0,25.0,26.0,26.0,13,0
5095738,37.919418,-122.28895,2,1.0,208.66,96,10,10,9,10,10,10,7.25,4.6666665,22.5,16.0,10.666667,23.5,20.333334,22.666666,22.0,19.333334,23.666666,24.333334,34,1
17991554,37.763691,-122.47856,1,1.0,97.779999,97,10,10,10,10,10,10,23.0,22.0,30.0,14.0,23.0,28.0,30.0,29.0,30.0,28.0,24.0,21.0,12,0
15193944,37.778652,-122.40987,0,1.0,109.58,97,10,10,9,9,9,10,29.0,21.0,20.0,11.0,7.0,26.0,29.0,16.0,13.0,19.0,10.5,16.0,15,1
16302458,37.684513,-122.40662,1,1.0,81.209999,94,10,10,10,10,9,10,16.0,17.0,27.0,15.0,22.0,27.0,31.0,29.0,29.0,27.0,13.0,7.5,16,0
6299556,37.892132,-122.26875,1,1.0,159.17999,94,10,9,10,10,10,9,27.666666,18.333334,28.0,24.5,21.333334,29.0,26.333334,28.666666,23.333334,26.666666,26.333334,26.0,34,1
5319588,37.74374,-122.48463,1,1.0,105.32,96,10,10,10,10,9,10,4.0,4.25,5.75,2.3333333,8.666667,14.0,17.666666,18.666666,18.666666,19.666666,6.6666665,1.6666666,38,0
2197743,37.848267,-122.47614,2,1.0,240.17999,94,10,10,9,10,10,9,23.0,25.25,27.5,24.333334,27.0,27.333334,29.666666,27.25,23.25,25.25,24.75,27.0,44,0
6015991,37.595146,-122.50684,0,1.0,346.28,99,10,10,10,10,10,9,5.6666665,7.6666665,16.0,17.0,18.5,18.0,25.5,19.0,14.5,11.5,11.5,12.5,27,0
13684241,37.814339,-122.24207,1,1.0,119.2,98,10,10,10,10,10,10,15.5,12.5,13.0,19.0,19.0,16.0,22.0,21.0,15.0,18.5,14.5,15.5,19,0
9314655,37.907413,-122.27895,1,1.0,111.7,99,10,10,10,10,10,10,18.0,13.333333,22.5,14.0,25.5,25.5,27.0,27.5,24.0,24.0,17.0,28.5,25,0
6652991,37.468796,-122.13928,0,1.0,95.269997,97,10,10,9,10,9,10,26.666666,24.333334,26.666666,24.5,27.0,26.666666,29.333334,28.666666,24.0,28.666666,24.666666,26.333334,34,1
13844311,37.899284,-122.05495,1,1.0,68.860001,94,10,10,10,10,10,10,3.0,6.5,7.0,11.0,7.0,3.0,12.5,14.0,12.5,11.0,9.0,6.0,21,0
8840078,37.902073,-122.64634,2,2.0,679.70001,100,10,10,10,10,10,10,7.3333335,7.3333335,8.666667,24.0,10.0,11.5,16.5,16.5,11.0,7.0,10.0,14.333333,29,0
14029704,37.703609,-122.45124,0,1.0,93.330002,99,10,10,10,10,10,10,29.0,17.0,26.5,30.0,30.0,30.0,21.0,15.5,29.5,31.0,23.0,30.0,20,0
13238956,37.714111,-122.46308,1,1.0,56.84,86,9,9,9,9,8,9,26.0,13.5,28.0,19.0,13.5,14.5,26.0,29.0,23.0,25.0,19.5,23.5,21,0
8487735,37.729439,-122.42899,0,1.0,113.98,95,10,10,10,10,9,10,19.666666,19.0,16.666666,5.5,17.0,8.5,24.0,16.0,13.0,23.666666,14.5,6.3333335,30,0
9563583,38.260635,-122.96584,3,1.5,434.92999,97,10,10,10,10,10,10,1.0,3.5,3.0,0.0,12.0,16.5,17.0,15.5,7.0,2.5,8.0,5.3333335,25,0
17606766,37.753326,-122.50341,2,2.0,207.23,86,10,9,8,10,9,9,23.0,20.0,30.0,11.0,29.0,26.0,21.0,26.0,30.0,24.0,10.0,22.0,12,1
1076405,37.801846,-122.20786,1,1.0,75.540001,94,10,10,10,10,9,9,2.0,5.0,5.3333335,6.3333335,0.0,7.3333335,14.0,13.5,8.666667,12.666667,0.0,0.0,31,0
9077674,37.816914,-122.25888,1,1.0,64.080002,97,10,10,10,10,10,10,27.0,13.666667,16.333334,24.5,25.5,27.0,27.0,29.5,18.5,28.0,19.666666,23.666666,29,0
9149076,37.982815,-122.57336,0,1.0,146.16,98,10,10,10,10,10,10,16.0,20.0,18.333334,11.0,21.0,0.0,15.0,15.0,11.0,19.0,27.5,11.5,23,0
16003867,37.782928,-122.3904,2,2.0,522.47998,97,10,9,10,10,10,9,18.0,20.5,23.0,29.0,29.0,28.0,28.0,30.0,28.0,29.0,15.0,17.0,17,1
12510982,37.786263,-122.40802,0,1.0,111.14,88,9,9,9,9,9,9,22.0,24.5,31.0,11.0,26.0,19.0,25.0,28.0,30.0,30.0,26.0,24.0,19,0
11444160,37.968212,-122.50073,2,2.0,277.35999,89,10,10,9,10,9,9,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,14,0
1935237,37.72028,-122.12844,1,1.0,83.809998,99,10,10,10,10,10,10,19.333334,16.0,23.75,18.0,25.0,25.666666,28.333334,26.25,20.75,19.0,11.5,3.3333333,42,0
3013427,37.779167,-122.44627,1,1.0,161.39999,97,10,10,10,10,10,10,9.25,12.0,14.5,6.0,6.6666665,11.5,0.0,13.25,14.75,9.0,7.0,10.0,41,0
2150225,37.863228,-122.28861,1,1.0,104.32,95,10,10,10,10,10,9,14.5,10.333333,19.0,22.5,9.5,17.0,16.5,17.666666,15.0,9.75,9.666667,9.0,32,0
2305401,37.7528,-122.41837,1,1.5,246.67,97,10,10,10,10,9,9,16.5,18.0,25.5,22.0,27.0,17.0,25.5,26.666666,21.333334,23.0,13.333333,18.0,30,1
13186550,38.071507,-122.83,1,1.0,100.0,95,10,10,10,10,10,10,7.5,6.5,15.5,14.0,12.0,11.5,17.0,17.5,16.0,16.5,7.0,10.0,22,0
12682418,37.881683,-122.2917,0,1.0,109.92,99,10,10,10,10,10,10,19.5,22.0,26.5,14.5,16.5,26.5,29.0,29.0,25.5,28.5,24.0,23.0,24,0
13940116,37.844219,-122.25872,2,1.0,168.71001,96,10,10,9,10,10,10,15.5,12.0,18.0,18.0,24.0,21.0,19.5,23.0,24.0,21.0,19.0,20.0,21,0
8565299,37.749157,-122.41985,2,2.0,455.94,100,10,10,10,10,10,10,30.0,8.5,14.333333,25.0,25.5,26.5,25.0,27.0,17.5,31.0,28.0,23.5,24,1
12511163,37.734863,-122.49567,1,1.0,71.900002,98,10,10,10,10,10,10,27.0,19.5,22.5,9.5,27.0,21.5,18.0,23.5,22.0,25.0,23.5,24.5,24,0
15720254,37.812325,-122.22602,1,1.0,98.110001,99,10,10,10,10,10,10,17.5,18.0,26.0,27.0,31.0,25.0,23.0,31.0,26.0,26.0,8.0,5.0,16,0
12024261,37.782158,-122.39004,1,1.0,132.45,92,9,9,9,9,10,9,25.0,21.5,16.666666,18.0,26.5,27.0,27.5,29.5,26.0,26.0,23.5,14.0,25,1
945748,37.783581,-122.45779,1,1.0,243.06,99,10,10,10,10,10,10,12.0,7.0,8.5,10.0,13.0,3.0,27.0,27.0,24.0,15.0,16.0,19.0,13,1
12854561,37.582729,-122.37003,1,1.0,106.59,98,10,10,10,10,10,10,5.5,0.0,6.5,13.0,6.0,14.0,14.0,10.0,6.0,11.0,6.0,2.5,23,0
9447334,37.4524,-122.254,5,3.0,694.56,99,10,10,10,10,10,10,6.3333335,3.0,23.0,23.0,26.5,22.0,17.5,8.5,18.0,9.0,10.666667,12.333333,27,1
